tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone
Tr_tweet_1716,0.0,1.0,Cancelled Flight,1.0,United,LaHauser,0.0,"@united the hotel you sent us to wouldnt take the voucher. Our flight was delayed, then Cancelled Flightled, then delayed again. 32 hours and counting",2/22/2015 8:19,nan,Paris
Tr_tweet_943,1.0,0.643,nan,0.0,United,jbuhl35,0.0,@united flight 1491...plane from SFO to DEN is basically on time.,2/23/2015 12:26,"Washington, DC",Atlantic Time (Canada)
Tr_tweet_783,0.0,1.0,Bad Flight,0.3525,United,theKos,0.0,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",2/23/2015 18:35,DC949,Pacific Time (US & Canada)
Tr_tweet_213,1.0,1.0,nan,,Virgin America,readerriter,0.0,@VirginAmerica sounds like fun !,2/21/2015 10:12,"CALIFORNIA, USA",Pacific Time (US & Canada)
Tr_tweet_3090,0.0,1.0,Customer Service Issue,1.0,United,PAIGER33,0.0,@united need to chat with an actual human ASAP!,2/19/2015 8:42,nan,Central Time (US & Canada)
Tr_tweet_1942,0.0,1.0,Late Flight,0.6783,United,Chunkingtonchad,0.0,"@united sitting in Denver airport waiting for a plane to be refueled. For an hour and a half! Hurry the fuck up United, you fucking retards",2/21/2015 19:39,nan,nan
Tr_tweet_338,1.0,0.6667,nan,,Virgin America,KarinSLee,0.0,“@VirginAmerica: @KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!,2/19/2015 8:48,all over ca,nan
Tr_tweet_1745,0.0,1.0,Customer Service Issue,0.6939,United,RJordan47,0.0,@united two service agents hung up on me the third was able to get me a flight on US air today. Three calls and 2.5 hours to get a flight,2/22/2015 7:21,Oklahoma,Central Time (US & Canada)
Tr_tweet_1880,1.0,1.0,nan,,United,billqamz,0.0,@united Life goal: complete ✔️,2/21/2015 23:04,East Coast,nan
Tr_tweet_1167,0.0,1.0,Late Flight,1.0,United,crog,0.0,".@united You may ""dislike delays"" but I paid you .We had an agreement that I paid you and you got me to my destination at a certain time.",2/23/2015 5:37,nan,Mountain Time (US & Canada)
Tr_tweet_1949,0.0,1.0,Can't Tell,0.6809,United,MattySags,0.0,@united please get me off this plane #UA57,2/21/2015 19:30,"New York, NY",nan
Tr_tweet_326,1.0,1.0,nan,,Virgin America,Rgulojr,0.0,@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,2/19/2015 10:47,Chicago,Eastern Time (US & Canada)
Tr_tweet_2685,0.0,1.0,Customer Service Issue,0.6452,United,a_a_ron_cbus,0.0,"@united Delayed CMH to ORD. Ran to gate 1 min b4 connection -door closed no one around. Ignored by 1st agent, 2nd super rude. #thanksunited",2/20/2015 8:26,nan,nan
Tr_tweet_1623,0.0,1.0,Lost Luggage,0.6621,United,DavidLat,0.0,"@united Waiting half an hour for my checked bag at EWR (&amp; that was Priority); disappointing, usually you guys are good.",2/22/2015 11:55,"New York, NY",Eastern Time (US & Canada)
Tr_tweet_722,0.0,1.0,Customer Service Issue,1.0,United,throthra,0.0,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",2/23/2015 20:34,nan,nan
Tr_tweet_233,0.0,0.6965,Bad Flight,0.3634,Virgin America,stephanieslome,0.0,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,2/20/2015 17:16,San Francisco,Pacific Time (US & Canada)
Tr_tweet_3250,1.0,1.0,nan,,United,froyomama,0.0,@united thanks,2/18/2015 18:38,nan,Central Time (US & Canada)
Tr_tweet_591,0.0,0.6923,Customer Service Issue,0.3846,United,_mhertz,0.0,@united you have to follow me in order for me to DM...come on now,2/24/2015 6:18,nan,Pacific Time (US & Canada)
Tr_tweet_9,1.0,1.0,nan,,Virgin America,YupitsTate,0.0,"@VirginAmerica it was amazing, and arrived an hour early. You're too good to me.",2/24/2015 10:53,Los Angeles,Eastern Time (US & Canada)
Tr_tweet_2151,0.0,0.9286,Customer Service Issue,0.9286,United,screamingbrat,0.0,@united You shouldn't page o'head that it's best to call 1-800# - on hold 26+ mins,2/21/2015 12:43,"new york, baby",Eastern Time (US & Canada)
Tr_tweet_2787,0.0,1.0,Customer Service Issue,0.6808,United,newyorkwool,0.0,@united they have access to the dial that makes it faster do they?,2/20/2015 0:59,Birkenhead upon Hudson,Eastern Time (US & Canada)
Tr_tweet_2151,0.0,0.9286,Customer Service Issue,0.9286,United,screamingbrat,0.0,@united You shouldn't page o'head that it's best to call 1-800# - on hold 26+ mins,2/21/2015 12:43,"new york, baby",Eastern Time (US & Canada)
Tr_tweet_2983,0.0,1.0,Late Flight,1.0,United,BrianReinert1,0.0,"@united worst airline in the world-8 delays, gate agent loses her mind over 1.5 lbs and charges me $100 on top of the $25 I already paid!!",2/19/2015 14:33,Las Vegas & Atlanta,Eastern Time (US & Canada)
Tr_tweet_591,0.0,0.6923,Customer Service Issue,0.3846,United,_mhertz,0.0,@united you have to follow me in order for me to DM...come on now,2/24/2015 6:18,nan,Pacific Time (US & Canada)
Tr_tweet_1069,0.0,1.0,Customer Service Issue,1.0,United,unvoiced,0.0,@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.,2/23/2015 9:12,Taipei,Taipei
Tr_tweet_1069,0.0,1.0,Customer Service Issue,1.0,United,unvoiced,0.0,@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.,2/23/2015 9:12,Taipei,Taipei
Tr_tweet_177,0.0,1.0,Cancelled Flight,1.0,Virgin America,FiDiFamilies,0.0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,2/21/2015 15:47,New York City ,Eastern Time (US & Canada)
Tr_tweet_2996,1.0,0.6598,nan,,United,NoviceFlyer,0.0,@united I will thank you!,2/19/2015 13:52,"Tulsa, OK",Central Time (US & Canada)
Tr_tweet_1643,0.0,1.0,Customer Service Issue,1.0,United,daviswb,1.0,Only 14 biz days (18 calendar) to respond to my inquiry @united ?  I hope your standards are universally adopted :-/ #BadCustomerService,2/22/2015 11:16,"Houston, TX",nan
Tr_tweet_3041,0.0,0.6515,Bad Flight,0.6515,United,rick4tkins,0.0,@united how do you log out of wifi in flight? Don't see any option and made typo when logging in. HELP!!,2/19/2015 11:30,nan,nan
Tr_tweet_1745,0.0,1.0,Customer Service Issue,0.6939,United,RJordan47,0.0,@united two service agents hung up on me the third was able to get me a flight on US air today. Three calls and 2.5 hours to get a flight,2/22/2015 7:21,Oklahoma,Central Time (US & Canada)
Tr_tweet_1757,0.0,1.0,Customer Service Issue,1.0,United,roryfreeman87,0.0,@united they wouldn't let me on. Real nice of you! Just love your awesome service. And U have 2 people working this customer service line..,2/22/2015 7:08,california,Central Time (US & Canada)
Tr_tweet_727,0.0,1.0,Cancelled Flight,1.0,United,CaseyWoodTV,0.0,"@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like",2/23/2015 20:28,nan,Eastern Time (US & Canada)
Tr_tweet_374,1.0,1.0,nan,,Virgin America,wmrrock,0.0,@VirginAmerica got it. All set - Thanks!,2/18/2015 12:32,CT,Eastern Time (US & Canada)
Tr_tweet_2020,1.0,1.0,nan,,United,Pseudonymous,0.0,@united thank you! Excited to be working with you guys!,2/21/2015 17:24,nan,Pacific Time (US & Canada)
Tr_tweet_1113,0.0,1.0,Lost Luggage,1.0,United,rissels,0.0,@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united,2/23/2015 7:16,nan,Central Time (US & Canada)
Tr_tweet_2302,0.0,1.0,Cancelled Flight,1.0,United,DNLee5,0.0,"@united my flight out of BGM Cancelled Flightled last night, I get a hotel voucher, but had to pay for a cab back. Worse cab experience ever",2/21/2015 2:21,"New York, US; Tanzania, Africa",Central Time (US & Canada)
Tr_tweet_3111,0.0,1.0,Lost Luggage,0.6619,United,hire_llc,0.0,"@united I did, and as I thought, nothing happened",2/19/2015 7:34,nan,nan
Tr_tweet_1915,0.0,1.0,Can't Tell,1.0,United,WM_j_MW,0.0,@united YOU SUCK!,2/21/2015 21:17,"Wake Forest, NC",Eastern Time (US & Canada)
Tr_tweet_994,0.0,1.0,Flight Attendant Complaints,0.6467,United,lisaboban,0.0,@united Flight 211/ORD gate agent tried to prevent me from taking onboard a bag I've used for 15 years! Flight crew was more reasonable!,2/23/2015 10:45,Indiana,nan
Tr_tweet_492,0.0,1.0,Flight Attendant Complaints,0.3732,United,OohLaLa09,1.0,"@united yes, we've been with the agents for the last 50 minutes. One of the agents have been very rude, but thankfully Ladan has been nice.",2/24/2015 10:16,DC,Eastern Time (US & Canada)
Tr_tweet_2591,0.0,1.0,Customer Service Issue,0.6787,United,bugstory,0.0,@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,2/20/2015 11:13,"Baltimore, MD",Eastern Time (US & Canada)
Tr_tweet_1046,0.0,1.0,Customer Service Issue,0.6681,United,teamcrafty,0.0,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",2/23/2015 9:42,Grand Rapids,Quito
Tr_tweet_1158,0.0,1.0,Late Flight,0.6799,United,scottychadwick,0.0,@united day 3 of this Saga maybe they'll finally make it home.Intentional or not it not gonna get them back there vacation days #badservice,2/23/2015 5:59,nan,Eastern Time (US & Canada)
Tr_tweet_1882,0.0,1.0,Cancelled Flight,1.0,United,RJordan47,0.0,@united flight Cancelled Flightled to Denver service agent offered me a non jet salt lake to Denver or red eye out of Atlanta then hung up on me.,2/21/2015 22:46,Oklahoma,Central Time (US & Canada)
Tr_tweet_1713,0.0,1.0,Cancelled Flight,0.6814,United,CressM,0.0,@united  I understand that but why should I pay to change if it was a problem with your plane. If it was weather I would understand,2/22/2015 8:28,FL,nan
Tr_tweet_1928,1.0,1.0,nan,,United,mrp,0.0,@united such a relaxing space for a drink before my flight! (at @United Global First Lounge) https://t.co/j4cj0lrF2d http://t.co/dTLGUQ1kAk,2/21/2015 20:45,sf - austin - sydney,Alaska
Tr_tweet_1214,1.0,1.0,nan,,United,domdelfino,0.0,@united thanks for the upgrade today great way to start my week! Cc: @CiscoJimFrench @cobedien,2/23/2015 3:05,DOM-ination,Quito
Tr_tweet_1330,0.0,1.0,Late Flight,0.3372,United,patlee,1.0,@united you really screwed up dealing mechanical failure from Maui to San Francisco. Poor communication bad help in getting connections,2/22/2015 20:07,"Bay Area, CA",Pacific Time (US & Canada)
Tr_tweet_37,1.0,0.6639,nan,,Virgin America,jamesferrandini,0.0,"@VirginAmerica View of downtown Los Angeles, the Hollywood Sign, and beyond that rain in the mountains! http://t.co/Dw5nf0ibtr",2/23/2015 17:32,nan,nan
Tr_tweet_1079,1.0,1.0,nan,,United,kristen_e_short,0.0,@united Understood and thanks! I should have tried reaching out sooner.,2/23/2015 8:57,Chicago,Central Time (US & Canada)
Tr_tweet_128,1.0,0.7011,nan,,Virgin America,HollywoodHotMom,0.0,@VirginAmerica always!!! Xoxo,2/22/2015 14:09,All Over!,Pacific Time (US & Canada)
Tr_tweet_434,0.0,1.0,Cancelled Flight,0.6458,Virgin America,RyScanlon,0.0,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",2/17/2015 12:44,nan,Atlantic Time (Canada)
Tr_tweet_3306,0.0,1.0,Cancelled Flight,0.6701,United,questions_faith,0.0,"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",2/18/2015 15:42,"Elkhart, Indiana",Atlantic Time (Canada)
Tr_tweet_666,0.0,1.0,Customer Service Issue,0.6833,United,fairplay500,0.0,@united Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,2/23/2015 22:31,Huntsville AL USA,Central Time (US & Canada)
Tr_tweet_1024,0.0,1.0,Late Flight,1.0,United,chefpaulcia,0.0,@united u would not be able to rebook me to get home any sooner than a now 2hr delayed flight.  #linesforever #customerservice #fail #again,2/23/2015 10:04,nan,Central Time (US & Canada)
Tr_tweet_1322,0.0,1.0,Cancelled Flight,0.6795,United,DangerPeters,0.0,"@united, we're stuck at OGG, looks like flight will be Cancelled Flightled. Can you help? =)",2/22/2015 20:20,nan,nan
Tr_tweet_473,0.0,1.0,Lost Luggage,0.6886,United,Nikki62878,0.0,"@united if the car seat is lost @united should just reimburse me for a new one, this is not a pair of shoes, it's a necessity for my child",2/24/2015 11:03,nan,nan
Tr_tweet_2591,0.0,1.0,Customer Service Issue,0.6787,United,bugstory,0.0,@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,2/20/2015 11:13,"Baltimore, MD",Eastern Time (US & Canada)
Tr_tweet_1429,0.0,1.0,Late Flight,1.0,United,reccewife,0.0,@united missing a day of vacation to see my husband because of this delay but stuff happens and I get that. Just wish it was handled better,2/22/2015 16:51,"Kingston, Canada",Mountain Time (US & Canada)
Tr_tweet_34,1.0,1.0,nan,,Virgin America,Nicsplace,0.0,"@VirginAmerica @freddieawards Done and done! Best airline around, hands down!",2/23/2015 18:19,Central Texas,nan
Tr_tweet_3018,0.0,0.3401,Late Flight,0.3401,United,jttorrey,0.0,@united As it always is. Helps to communicate to customers.,2/19/2015 12:31,nan,Pacific Time (US & Canada)
Tr_tweet_2871,0.0,1.0,Late Flight,0.6669,United,Sandarella03,0.0,@united stuck on Tarmac for the last hour. Can I have a beer?,2/19/2015 19:12,"St. Louis, MO",Central Time (US & Canada)
Tr_tweet_1167,0.0,1.0,Late Flight,1.0,United,crog,0.0,".@united You may ""dislike delays"" but I paid you .We had an agreement that I paid you and you got me to my destination at a certain time.",2/23/2015 5:37,nan,Mountain Time (US & Canada)
Tr_tweet_2787,0.0,1.0,Customer Service Issue,0.6808,United,newyorkwool,0.0,@united they have access to the dial that makes it faster do they?,2/20/2015 0:59,Birkenhead upon Hudson,Eastern Time (US & Canada)
Tr_tweet_2410,1.0,1.0,nan,,United,ayangoswami,0.0,@united. You guys made my day. Treated me well. Thank you!!!,2/20/2015 18:20,"Hilton Head, SC",nan
Tr_tweet_2934,0.0,1.0,Late Flight,0.6613,United,MeYoItsMe,0.0,@united now sitting on the tarmac for a half hour after landing because your jetway is broken. #2daysofunitedfailures #1thingafteranother,2/19/2015 16:29,nan,nan
Tr_tweet_1577,1.0,0.6735,nan,,United,screamingbrat,0.0,"@united Thx, just DM'd. Conf #'s MQXC64 &amp; MPWNC2. Any help appreciated",2/22/2015 13:32,"new york, baby",Eastern Time (US & Canada)
Tr_tweet_3241,0.0,1.0,Lost Luggage,1.0,United,vina_love,0.0,@united this is despicable I spoke to  many diff people &amp,nan,2/18/2015 19:22,ny
Tr_tweet_2380,1.0,1.0,nan,,United,lisahsamuel,0.0,@united Thank you so much for your help with my birthday trip! Tickets are confirmed! :-),2/20/2015 19:16,"Bellingham, WA",Pacific Time (US & Canada)
Tr_tweet_2720,0.0,1.0,Flight Attendant Complaints,0.3474,United,sbellfi4,0.0,@united I did and then she made me feel guilty because it was economy plus and I didn't pay for the extra leg room,2/20/2015 7:40,"Ottawa, ON",Eastern Time (US & Canada)
Tr_tweet_1873,0.0,0.7029,Late Flight,0.3619,United,MarkGilden,0.0,@united - you sure missed the mark on tonight's redeye from LAX to Chicago. What a mess! You can do better!,2/22/2015 0:04,"Honolulu, HI",Pacific Time (US & Canada)
Tr_tweet_883,0.0,1.0,Customer Service Issue,0.6526,United,ryanaround,0.0,@united someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.,2/23/2015 14:13,San Francisco,Pacific Time (US & Canada)
Tr_tweet_534,0.0,1.0,Flight Attendant Complaints,1.0,United,mbelliss,0.0,@united silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,2/24/2015 8:36,Louisville,Alaska
Tr_tweet_719,0.0,1.0,Late Flight,1.0,United,MelanieSpring,0.0,@united can you ask your guys with flight 1146 to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?,2/23/2015 20:36,"Washington, DC",Eastern Time (US & Canada)
Tr_tweet_2907,0.0,1.0,Late Flight,0.6598,United,dmb41shows,0.0,@united this is nuts they said a flight was on the ground now it's still in Albany and they won't have a plane.  Someone is compensating me,2/19/2015 17:38,Pursuit of Happiness,Hawaii
Tr_tweet_1343,0.0,1.0,Customer Service Issue,0.6705,United,natashajw,1.0,@united Thanks for the vague canned response that doesn't address the issue!,2/22/2015 19:50,"san francisco, ca",Pacific Time (US & Canada)
Tr_tweet_598,1.0,0.6632,nan,0.0,United,BouleChitte,0.0,@united private jet would have been cool! Do does not work. I'll try again,2/24/2015 5:32,nan,nan
Tr_tweet_3041,0.0,0.6515,Bad Flight,0.6515,United,rick4tkins,0.0,@united how do you log out of wifi in flight? Don't see any option and made typo when logging in. HELP!!,2/19/2015 11:30,nan,nan
Tr_tweet_2361,0.0,1.0,Customer Service Issue,0.7128,United,elbrooklyntaco,1.0,"@united THAT'S the tweet u choose to answer, to tell me you're not liable?! #youretheworst #neveragain",2/20/2015 20:15,nan,nan
Tr_tweet_586,0.0,1.0,Can't Tell,1.0,United,throthra,0.0,"@united but then again, maybe the @BBBNE_SD_KS_IA would care more to hear what went on than whoever listens to issues you caused",2/24/2015 6:32,nan,nan
Tr_tweet_2596,0.0,1.0,Bad Flight,1.0,United,PamelaBacorn,1.0,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous",2/20/2015 11:02,Santa Barbara CA,Pacific Time (US & Canada)
